Trial,Preamble,Stimulus,True_Category,Item,Rank,Category
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, bluebird is ",present,present,bluebird,4,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, canary is ",present,absent,canary,5,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, blackbird is ",present,present,blackbird,6,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, dove is ",present,present,dove,7,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, lark is ",present,absent,lark,8,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, swallow is ",present,absent,swallow,9,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, parakeet is ",present,present,parakeet,10,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, oriole is ",present,absent,oriole,11,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, mockingbird is ",present,absent,mockingbird,12,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, redbird is ",present,present,redbird,13,birds
9,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: owl, finch, condor, stork, redbird, cardinal, bluejay, parrot, hawk, ostrich, sparrow, emu, turkey, parakeet, vulture, magpie, blackbird, bluebird, dove, pelican, bat, falcon, eagle, pheasant, peacock, wren, albatross. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, wren is ",present,present,wren,14,birds
